0,0
0.001,0.553305467132569
0.002,0.804729381188072
0.003,0.66157523254513
0.004,0.298777589855469
0.005,0.0250856309369165
0.006,0.054702972416096
0.007,0.350417199655949
0.008,0.652124809094295
0.009,0.669915869625934
0.01,0.301265108100821
0.011,-0.285848655270542
0.012,-0.765027713083779
0.013,-0.878418453041722
0.014,-0.614921399477547
0.015,-0.211277707367636
0.016,0.0240742447698589
0.017,-0.0637961470652899
0.018,-0.365503756503635
0.019,-0.591138652439979
0.02,-0.48745718453154
0.021,-0.0302951543515343
0.022,0.548184492587185
0.023,0.918120121146015
0.024,0.882378211339573
0.025,0.512542815468457
0.026,0.0925361577235059
0.027,-0.0888084250284876
0.028,0.0543457236144541
0.029,0.347064035000607
0.03,0.487457184531539
0.031,0.274369771790909
0.032,-0.237026459698007
0.033,-0.765515549052237
0.034,-0.998988613832938
0.035,-0.813807923569276
0.036,-0.359992969585532
0.037,0.0491067569241942
0.038,0.162497496882138
0.039,-0.0309202253785268
0.04,-0.301265108100821
0.041,-0.353146988976862
0.042,-0.049594592892651
0.043,0.478894496461577
0.044,0.920211396646981
0.045,0.999999999999997
0.046,0.676136779207612
0.047,0.167736463572398
0.048,-0.202199164986431
0.049,-0.236536586483499
0.05,-1.47537446229333e-15
0.051,0.236536586483497
0.052,0.202199164986429
0.053,-0.167736463572397
0.054,-0.67613677920761
0.055,-0.999999999999995
0.056,-0.920211396646984
0.057,-0.478894496461578
0.058,0.0495945928926526
0.059,0.353146988976863
0.06,0.301265108100824
0.061,0.0309202253785323
0.062,-0.162497496882136
0.063,-0.0491067569241948
0.064,0.359992969585532
0.065,0.813807923569278
0.066,0.998988613832938
0.067,0.765515549052238
0.068,0.237026459698005
0.069,-0.274369771790909
0.07,-0.48745718453154
0.071,-0.347064035000607
0.072,-0.054345723614455
0.073,0.0888084250284882
0.074,-0.0925361577235061
0.075,-0.512542815468449
0.076,-0.882378211339569
0.077,-0.918120121146016
0.078,-0.548184492587191
0.079,0.0302951543515333
0.08,0.487457184531539
0.081,0.59113865243998
0.082,0.365503756503635
0.083,0.063796147065289
0.084,-0.0240742447698584
0.085,0.211277707367632
0.086,0.614921399477544
0.087,0.87841845304172
0.088,0.765027713083783
0.089,0.28584865527055
0.09,-0.301265108100816
0.091,-0.669915869625934
0.092,-0.652124809094296
0.093,-0.350417199655952
0.094,-0.0547029724160963
0.095,-0.0250856309369165
0.096,-0.29877758985547
0.097,-0.661575232545125
0.098,-0.804729381188071
0.099,-0.55330546713257
0.1,-5.64281018394081e-16
0.101,0.553305467132568
0.102,0.804729381188073
0.103,0.66157523254513
0.104,0.298777589855467
0.105,0.0250856309369154
0.106,0.0547029724160981
0.107,0.350417199655947
0.108,0.652124809094292
0.109,0.66991586962593
0.11,0.301265108100818
0.111,-0.285848655270548
0.112,-0.765027713083783
0.113,-0.878418453041723
0.114,-0.614921399477549
0.115,-0.211277707367635
0.116,0.0240742447698588
0.117,-0.0637961470652915
0.118,-0.365503756503637
0.119,-0.591138652439976
0.12,-0.487457184531537
0.121,-0.030295154351536
0.122,0.548184492587188
0.123,0.918120121146016
0.124,0.882378211339572
0.125,0.51254281546846
0.126,0.0925361577235081
0.127,-0.0888084250284892
0.128,0.0543457236144547
0.129,0.347064035000607
0.13,0.487457184531539
0.131,0.274369771790909
0.132,-0.237026459698005
0.133,-0.765515549052235
0.134,-0.998988613832939
0.135,-0.813807923569278
0.136,-0.359992969585531
0.137,0.0491067569241952
0.138,0.162497496882137
0.139,-0.0309202253785301
0.14,-0.301265108100822
0.141,-0.353146988976859
0.142,-0.0495945928926521
0.143,0.47889449646158
0.144,0.920211396646985
0.145,0.999999999999995
0.146,0.676136779207612
0.147,0.167736463572392
0.148,-0.202199164986432
0.149,-0.236536586483496
0.15,-3.51566445113713e-15
0.151,0.236536586483498
0.152,0.202199164986428
0.153,-0.16773646357241
0.154,-0.676136779207617
0.155,-1
0.156,-0.920211396646977
0.157,-0.478894496461577
0.158,0.0495945928926496
0.159,0.353146988976865
0.16,0.301265108100822
0.161,0.0309202253785369
0.162,-0.162497496882136
0.163,-0.0491067569241964
0.164,0.359992969585535
0.165,0.813807923569273
0.166,0.998988613832938
0.167,0.765515549052238
0.168,0.237026459697999
0.169,-0.274369771790911
0.17,-0.487457184531542
0.171,-0.347064035000606
0.172,-0.0543457236144608
0.173,0.0888084250284863
0.174,-0.0925361577235064
0.175,-0.512542815468462
0.176,-0.882378211339572
0.177,-0.918120121146011
0.178,-0.548184492587182
0.179,0.0302951543515498
0.18,0.487457184531543
0.181,0.591138652439984
0.182,0.365503756503644
0.183,0.0637961470652994
0.184,-0.0240742447698597
0.185,0.211277707367625
0.186,0.614921399477543
0.187,0.878418453041717
0.188,0.765027713083781
0.189,0.285848655270551
0.19,-0.301265108100822
0.191,-0.669915869625935
0.192,-0.652124809094295
0.193,-0.350417199655953
0.194,-0.0547029724161015
0.195,-0.025085630936916
0.196,-0.298777589855461
0.197,-0.661575232545129
0.198,-0.804729381188071
0.199,-0.553305467132566
0.2,-1.12856203678816e-15
